"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241040,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239960,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243240,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222320,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232720,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233840,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,226000,235480,250760
"I",17520,53480,80680,142240,187760,191720,211400,213600,235880,220920,249240,242640
"J",19880,55400,82520,147240,197200,214320,227760,230720,231080,240520,246400,NA
"K",23920,58640,80880,144800,192800,215720,227320,226120,233920,249520,236160,NA
"L",19760,41840,62760,112440,156200,184720,181880,196920,191880,210880,245200,NA
"M",14360,43960,45120,61880,79640,90480,98360,100960,110320,113760,237000,NA
"N",13560,37200,45520,54120,63320,72480,72560,78360,78880,84560,255000,NA
"O",4600,26680,33080,31680,33320,35440,36560,38600,40880,37920,251000,NA
