"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",13880,28640,36760,64000,112880,88880,47840,37120,38000,42480,188520,NA
"C",10560,26920,38920,86520,167320,180520,196080,192800,197360,204040,204480,NA
"D",10520,24120,38480,95040,175400,184280,199440,202960,202400,207000,206360,NA
"E",9480,25360,39040,95240,178560,198920,201120,213000,210680,217680,218480,NA
"F",8960,24160,39640,101320,178600,191800,199440,211920,213920,209560,222200,NA
"G",10840,24880,40440,101480,166120,173000,180080,191800,194000,201440,187840,NA
"H",9960,27320,39440,107400,172080,185600,193840,203000,207880,215640,212760,219520
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,216560,213520,211920
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203760,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201520,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197160,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196920,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185960,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174200,NA
