"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212040,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207040,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208800,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224840,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220120,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216480,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,221240,228760,226240
"I",199320,205280,209800,36840,39160,140080,222560,228200,216480,238280,221280,219640
"J",198360,190480,206160,38640,39720,149960,219680,247920,219200,226640,232040,NA
"K",190040,187560,198960,35600,35880,144240,207240,224720,204600,222320,221760,NA
"L",180920,181760,195640,33280,40760,127840,200960,212560,212080,216280,210600,NA
"M",183920,194640,188680,43440,36160,128760,209240,208680,210480,216200,210880,NA
"N",184760,183320,186120,41120,42080,136080,195240,214080,195840,208360,213320,NA
"O",9720,49840,57800,49720,52560,64360,71120,57440,72120,63160,205320,NA
