"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",14320,14080,14120,14320,12560,13280,11000,25880,29600,36840,84840,NA
"C",8400,12800,13080,13040,13480,14560,8280,31360,40680,35440,78960,NA
"D",7040,11240,13160,13640,14640,14400,10200,33440,39800,37640,89120,NA
"E",6800,12440,12640,14080,11840,13160,7840,37000,46960,44120,85280,NA
"F",8680,14040,18160,15440,16680,18440,8920,57360,64880,71400,91560,NA
"G",8440,17840,20360,21040,15680,20400,9080,65840,85400,87480,78920,NA
"H",11600,18400,25240,19240,18480,21720,10560,84040,91040,92960,94560,87880
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,95240,99040,94280
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85000,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93400,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88760,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89240,NA
