"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221400,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220040,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216480,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213280,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203280,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,202240,201960,207320
"I",1440,800,2200,28840,113680,155600,185720,196120,199040,206920,204520,211320
"J",1600,760,2080,32160,119280,150880,186200,185560,192240,203000,191160,NA
"K",1360,800,1560,27280,119200,154080,191480,199680,206480,191440,209320,NA
"L",1000,760,1440,22680,106080,161320,185960,205280,198680,206520,200840,NA
"M",1320,800,1480,11880,46880,79000,96840,107760,120840,118200,212320,NA
"N",1200,800,1840,6240,33600,49200,68760,79960,83160,87440,206440,NA
"O",1320,1560,3920,8480,13560,18960,29360,31880,32960,32720,206800,NA
