"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",600,600,1800,2160,3480,13280,26920,28960,30040,31320,93920,NA
"C",480,680,2160,3760,24200,28880,33160,40240,39800,38480,81840,NA
"D",680,1000,2440,5360,24960,29960,38160,41240,43320,42840,94440,NA
"E",560,760,1920,2480,2920,13680,22040,27560,26160,29360,78920,NA
"F",440,1000,2000,3000,22960,28680,35200,36640,40640,42280,87640,NA
"G",680,1080,2480,4800,23760,30840,36280,37640,42840,44200,83480,NA
"H",880,1480,2760,6240,47400,64160,78360,81800,83160,91320,93480,94600
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,83520,91240,87760
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92720,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85320,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90440,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80440,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79080,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89200,NA
