"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203920,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205600,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205280,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214080,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206120,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192280,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,197440,187720,198920
"I",55520,85440,99560,124280,141760,119280,179600,183880,194560,194400,196680,196040
"J",50320,66600,80800,101560,120800,143800,163360,179200,192000,190120,200160,NA
"K",60680,85120,99320,118440,134280,160200,178520,185680,204600,201320,202560,NA
"L",66000,83680,108240,116640,140520,170280,182080,182560,187640,169920,200600,NA
"M",59920,78280,91520,108440,118400,112680,110040,105440,106400,95480,200880,NA
"N",53440,64800,83160,86680,88040,78880,75280,78240,73960,74400,197440,NA
"O",25080,33320,32920,32240,33240,30920,32640,33200,33120,31160,190400,NA
