"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,144640,65560,69640,64400,60960,54200,51200,52640,60880,64280,52840
"C",NA,141960,130640,134800,133920,135760,120760,116640,129800,119880,128040,116000
"D",NA,138600,135280,134240,138400,134360,129560,124200,123200,130480,119000,124960
"E",NA,146680,170840,170520,163520,166640,145440,147200,151720,146040,147280,149120
"F",NA,151360,157840,150560,153800,162560,143400,142720,137920,147680,137480,142200
"G",NA,141200,139520,137440,146800,163240,147960,137600,145040,147080,153240,145520
"H",152880,156840,157600,158600,166200,169080,148480,147320,142680,141800,145680,143760
"I",156800,153280,147200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,135480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,146000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,131720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,155800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,124560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,151960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
