"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125680,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130120,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121040,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130640,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128360,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127160,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,118680,117400,133560
"I",9640,11040,17960,27400,60280,126120,124240,129360,127080,129720,137640,129840
"J",2560,4240,6880,17880,33720,58520,65040,63160,60840,67360,120320,NA
"K",3120,3960,7480,15280,28440,36760,42560,44960,46440,45480,131680,NA
"L",840,760,1040,4720,13000,20720,19600,21160,21360,23120,131920,NA
"M",2480,4160,7440,17400,31200,52640,59600,61960,61160,61040,122800,NA
"N",3040,3680,6640,16400,26600,38720,44560,42120,47200,41360,131000,NA
"O",1200,1280,2080,5920,13720,18640,19240,20640,21200,20880,118320,NA
