"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210200,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211440,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216960,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212280,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207320,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207040,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,211400,209880,202080
"I",30800,57000,69440,97840,153760,185200,205840,199360,208880,208600,214760,212280
"J",29440,57560,68040,93240,164320,194120,200400,196240,202880,202280,201080,NA
"K",22680,50760,58800,91680,161560,198480,191960,196480,195960,195240,192320,NA
"L",18440,39000,43440,53520,106920,159280,174360,173400,171080,176280,207640,NA
"M",22360,34880,36880,43360,60120,79800,93120,101920,103320,108120,202240,NA
"N",12280,31360,33520,39080,47680,61920,66400,69560,77840,70400,207120,NA
"O",1680,20400,27640,33080,33760,34920,34760,35400,32880,30280,201480,NA
