"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,161880,47320,54320,40400,47720,31480,28680,23320,18680,12560,8320
"C",NA,157920,122880,100520,80280,69560,53440,36960,33640,22640,11800,6880
"D",NA,175160,212640,178680,166680,152120,109040,77920,59080,29440,17160,10600
"E",NA,154640,222120,203720,191280,191080,145480,130600,85520,44000,25520,16560
"F",NA,171080,176480,208280,203280,203640,184600,168640,137960,76600,47760,29920
"G",NA,164080,184240,187400,210280,187720,192560,186360,145760,113680,69520,47120
"H",195040,169280,NA,178240,207240,195400,165240,146200,107760,73040,53280,44480
"I",167760,163440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,166440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,164000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,157120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,162560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,161160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,147440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
