"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",13960,32200,59360,102120,124720,130960,139080,142560,136240,139880,185120,NA
"C",16640,37840,90480,122640,153880,162400,173520,167560,169440,169720,183600,NA
"D",18480,41480,98160,135280,162960,184520,179760,193720,192720,184720,198680,NA
"E",20200,38840,83480,122160,158800,163480,176360,167200,173600,197400,189040,NA
"F",20840,43480,99440,144040,185640,182360,181120,201200,194640,194240,208560,NA
"G",20160,43600,97440,138880,178600,194920,190160,185040,195280,198240,195920,NA
"H",21360,44240,90840,145480,179200,192680,195960,200920,193560,209080,200360,202680
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,195520,199400,199200
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209560,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187800,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190320,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190800,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193440,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183160,NA
