"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,154640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,147240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,142880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,159440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,161840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,164320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",161480,149000,178040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",152040,160960,156640,170240,162200,147600,151000,148560,140080,143520,139000,163160
"J",NA,147280,153000,159960,144920,149360,151280,145960,134240,143440,143400,159400
"K",NA,138560,142440,152800,141240,135680,141720,146400,132400,137080,128840,144000
"L",NA,139880,137280,150440,139040,135440,140480,145160,135080,131520,129880,131840
"M",NA,140280,152080,164000,151760,136920,156520,133240,147400,138080,134560,149080
"N",NA,155560,130520,130760,127520,122440,133880,115200,128360,134240,139240,108480
"O",NA,141360,63520,68680,58720,64160,69240,79440,61800,60000,60480,68000
