"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,202120,56480,44240,47840,40680,42720,40800,34080,33120,43400,37600
"C",NA,210880,104480,110760,81440,86680,75640,64600,48480,53000,35600,39960
"D",NA,215000,145200,127360,115320,101800,90520,70440,68400,56440,38920,42840
"E",NA,214560,208320,226960,234680,206800,192280,134680,113080,76280,58120,73320
"F",NA,220040,223040,222800,229920,227920,215360,200960,174320,114640,84200,88520
"G",NA,209160,209120,216760,224560,205240,219840,186560,148200,110480,85920,85840
"H",215880,214360,213520,218720,214120,226560,208120,160280,136160,92160,75160,75240
"I",220960,206360,214760,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,204440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,206640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,198880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,221720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,217680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,197480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
