"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144960,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143520,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135360,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157600,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143840,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,149320,153440,151320
"I",3400,14920,29440,44440,60560,100480,136040,147040,148920,151680,147160,151400
"J",3480,15280,33480,46920,64440,106040,141560,143520,159520,141200,142960,NA
"K",3000,12880,30200,45280,59960,105200,127000,138880,136400,152080,143000,NA
"L",3480,13080,30840,44520,63120,105280,122600,142160,138680,141440,137640,NA
"M",3600,11280,30480,43640,58480,102600,128600,131640,124040,141320,140920,NA
"N",3520,13480,29760,44800,60440,96680,115520,123240,125240,132240,139520,NA
"O",2840,7160,13920,18600,22320,42200,62840,67920,70240,70800,144080,NA
