"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",19720,40920,38640,37760,37280,39480,35040,36560,40480,37400,226400,NA
"C",55520,67480,69120,63320,64640,69160,67640,69800,75360,71640,227960,NA
"D",64640,89080,107920,107960,109280,105360,113120,116520,116080,120480,239440,NA
"E",63760,94160,142000,162560,156280,185120,175800,184880,173080,178600,217120,NA
"F",67640,128360,200200,220120,216320,228080,218920,225280,242320,230360,252760,NA
"G",67920,122240,196840,215880,211680,215920,213840,224000,224200,226080,230440,NA
"H",69920,125040,227440,224040,211800,224400,227240,233680,223960,252800,232960,241600
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,227640,239640,237640
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241120,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240680,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238960,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242560,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261200,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241640,NA
