"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",138840,156320,153360,163520,156920,166640,153400,183160,168520,171120,155880,NA
"C",137640,152760,151640,147840,148840,166320,153040,154080,159600,155800,159000,NA
"D",136320,144000,140240,139680,151640,143000,140800,148080,145240,141400,141400,NA
"E",155120,155160,160320,167120,166920,166720,164400,170680,175320,176400,180160,NA
"F",164160,164880,172120,166520,169360,170520,169600,171840,177600,170720,177400,NA
"G",156320,174800,171440,167240,160200,169720,162000,178560,162840,165680,158880,NA
"H",180680,174880,167800,176480,162200,166400,169160,169280,165000,169760,179840,164560
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,171160,181960,160560
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156480,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149880,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145680,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165720,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155400,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145320,NA
