"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,137320,58320,64000,64040,59480,65640,65320,37920,5800,1880,1320
"C",NA,143240,121840,118960,115680,111240,121040,123600,104320,62920,36640,2880
"D",NA,125080,117680,112680,119560,111480,116760,123680,87360,68000,46880,5360
"E",NA,149280,139400,135320,127800,123600,133080,140240,99800,68760,49200,6640
"F",NA,140720,146400,141360,137920,139560,137560,137680,109960,139640,53560,6640
"G",NA,135920,140160,148840,149520,131200,144120,134280,97800,138200,59120,136320
"H",148640,138160,151960,135920,144440,141680,121200,108320,93320,78920,57680,6640
"I",139800,143240,138040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,140560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,123200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,129400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,128680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,149720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,123560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
