"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,53320,21680,28360,29160,24200,26440,26960,26240,22920,5240,20200
"C",NA,68280,33720,34800,33520,34920,32000,31000,24040,12880,4320,15480
"D",NA,66600,33200,35160,35880,36280,40360,29160,27000,17800,10200,6320
"E",NA,75040,29680,24560,30080,26520,28320,27200,23520,15760,16880,16800
"F",NA,82840,33160,38360,37360,36120,34960,34000,23160,13400,6360,19440
"G",NA,73680,37920,32560,36360,44360,38440,33720,27360,14840,7760,14240
"H",84680,79800,78200,69120,94960,83680,85520,82880,45360,33280,72920,19000
"I",88960,83040,94920,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,84320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,84160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,65680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,73240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,69640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,75320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
