"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",63560,62000,53360,54200,53440,53360,60320,61720,56400,59160,147760,NA
"C",104640,109240,113480,107840,123760,110120,121560,123520,128200,119440,147840,NA
"D",107600,109440,111600,117480,116840,124400,135600,129120,130840,123080,132280,NA
"E",149000,152400,144640,156280,150560,154400,162520,166200,158120,170840,157960,NA
"F",147320,148520,153600,144080,147320,157880,159440,155160,152800,149440,155440,NA
"G",147080,145080,135880,154360,137160,147680,162000,156320,136200,161000,151760,NA
"H",140760,169480,161040,142360,145200,157920,166160,163320,151280,153800,159480,158760
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,150120,150560,135360
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139600,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139000,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148480,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147560,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146240,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136280,NA
