"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149840,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162600,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161200,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160800,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157840,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159120,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,152840,159520,163400
"I",11640,13280,17640,34760,65920,162640,171480,165120,158240,161760,160320,159360
"J",4480,4400,9560,22160,42720,75120,74160,81480,79680,78320,154520,NA
"K",3280,4680,7320,19280,34640,53360,56280,55840,44000,57760,150200,NA
"L",1160,880,1200,4720,16720,23120,26200,26920,28040,26960,150320,NA
"M",3480,4640,7560,20440,37560,62680,72440,72640,74400,74680,152240,NA
"N",3200,3600,7840,18640,31360,48400,57120,56000,56600,52120,160080,NA
"O",1520,1640,2240,5080,16040,22480,23960,25480,26680,25160,161720,NA
