"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185400,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189440,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204440,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202040,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186040,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,199400,204600,204000
"I",4240,17520,39400,55040,71080,129720,178800,196640,198840,188240,209880,192600
"J",4080,15320,32200,49720,73480,136040,177920,178920,187720,192720,190920,NA
"K",3640,15360,35840,52320,70800,122680,166400,177760,182320,177080,182200,NA
"L",4240,15640,32320,50640,73840,124560,157280,165080,166120,175040,193280,NA
"M",3880,16800,35080,50000,65640,111880,160400,157800,186360,175040,182080,NA
"N",4160,16360,34440,50760,71320,119800,163720,170080,157920,150760,175600,NA
"O",3480,8800,18360,25160,23080,46800,81160,84360,90360,90560,172280,NA
