"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162240,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157440,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164480,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161520,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158400,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165200,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,170720,163360,161120
"I",119480,147520,155000,159680,171040,162400,163480,168920,164760,171720,165680,168040
"J",117000,134880,149040,156400,164720,159640,165920,168720,166040,167040,161840,NA
"K",106720,128920,142200,155240,154800,154280,168160,159880,167200,160680,169560,NA
"L",103160,126600,137040,154880,145720,155840,157520,157280,152920,160840,150560,NA
"M",85600,125000,133760,147880,147840,152920,147480,145320,150080,148920,166680,NA
"N",35080,95240,121080,134520,136840,131400,133080,138760,134240,136160,149360,NA
"O",4640,10480,20040,23440,22440,28160,35640,29920,28480,32000,145640,NA
