"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,84760,27880,27080,28080,25080,26640,28880,26040,31120,26640,22960
"C",NA,84040,38280,39120,37480,35280,42360,41200,36600,41040,35320,27720
"D",NA,77440,40560,43200,37000,35560,45480,41760,45440,41520,44520,35960
"E",NA,76520,53920,56640,58280,44640,53560,48400,54120,53960,49480,41520
"F",NA,71920,69560,69520,71080,69080,73400,70320,65360,70000,69120,68840
"G",NA,55360,53160,57680,55520,50880,53280,50560,53520,46200,47880,38520
"H",72680,80080,70880,85400,75360,74800,74760,84720,90480,76600,76760,68480
"I",68640,71520,78280,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,81720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,80800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,87440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,72680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,79560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,81880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
