"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",32920,61440,64200,58040,63360,64400,63880,61280,65080,66760,143040,NA
"C",84480,94880,108840,104200,112200,114760,120040,127320,131080,132320,146880,NA
"D",82920,97600,104120,112040,107480,118280,121000,123960,121120,125720,133680,NA
"E",99520,109640,118240,125680,121960,129720,137520,139840,146480,146600,155960,NA
"F",103560,117000,127200,134680,128000,138600,145720,147440,141560,149680,152080,NA
"G",106680,118880,140800,138600,132520,142120,142480,149840,142360,153840,145280,NA
"H",103120,117840,129200,141760,130920,134600,151840,139840,146960,149440,143440,175880
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,149600,149440,150360
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152440,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130360,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125800,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139360,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133680,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125800,NA
