"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",25480,28760,30000,30640,31560,32200,32320,31800,34280,32440,196800,NA
"C",38240,52240,56160,59520,56800,64240,61800,60680,64920,67280,205440,NA
"D",37800,66240,73640,87720,92840,101400,100680,95240,102040,105760,208360,NA
"E",38640,96080,126640,147080,154800,155520,172120,167400,164680,176640,205520,NA
"F",50120,141240,170920,187520,202880,213800,203280,217440,211680,217080,207320,NA
"G",48120,136520,161440,186600,192920,197080,202440,206800,203640,210560,197560,NA
"H",48720,140880,175080,183240,195040,197840,189040,211640,204240,200880,193960,206680
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,222240,218760,204960
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197040,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209120,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206040,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199840,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208960,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191560,NA
