"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,144960,2160,2280,1800,2120,37040,28880,1160,880,800,1080
"C",NA,148000,109480,104400,99160,94920,96200,55480,1520,520,640,960
"D",NA,143600,145600,141920,134600,129120,120720,60760,1360,440,480,1000
"E",NA,150400,156600,148200,149560,141320,134640,72360,1640,480,720,1040
"F",NA,154800,148440,158760,157200,145400,139960,72600,1120,520,680,1040
"G",NA,139240,142360,144640,138280,128800,123440,70080,1240,640,600,1000
"H",146600,156840,154120,160920,146280,143640,131960,72520,2000,840,760,1160
"I",145240,140560,145880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,142400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,146440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,135720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,141680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,133640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,147280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
