"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226400,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227960,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239440,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217120,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252760,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230440,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,252800,232960,241600
"I",65160,88080,111880,133400,159160,177480,208560,225480,244040,227640,239640,237640
"J",68520,90280,113920,144360,157520,185080,207000,239480,237040,239760,241120,NA
"K",66720,95320,131040,143640,162840,205600,219760,240440,238200,236400,240680,NA
"L",70720,90840,121720,141360,169640,188320,200320,213760,215640,211320,238960,NA
"M",60800,78240,96680,114720,124600,128480,123560,121960,118680,107280,242560,NA
"N",53640,74880,91680,94920,97240,85880,87160,86840,91800,71280,261200,NA
"O",27400,37720,39560,36880,35600,35280,35200,37880,36640,38280,241640,NA
