"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,84840,29600,33200,30480,28160,31680,28000,31920,30400,29720,21840
"C",NA,78960,36000,35880,39960,36200,34200,34280,37520,40360,31560,24840
"D",NA,89120,41280,39440,42880,43920,40600,38800,39000,40840,35640,25680
"E",NA,85280,48600,44200,44320,44240,41920,39360,43680,47080,35080,24640
"F",NA,91560,64200,67760,71960,70920,69360,66560,67240,62040,52600,32440
"G",NA,78920,81480,87000,84520,74280,72280,76280,70320,62480,55120,30400
"H",92960,94560,87880,94520,104280,92960,97560,81000,77000,74960,57760,32760
"I",95240,99040,94280,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,101520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,77000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,93400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,88760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,89240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
