"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147760,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147840,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132280,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157960,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155440,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151760,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,153800,159480,158760
"I",135240,153240,142560,142080,142760,148000,155840,160080,152080,150120,150560,135360
"J",148520,144480,129360,141360,139040,142240,165080,159800,143200,152520,139600,NA
"K",142640,122880,120400,119640,125520,132480,143680,138480,153840,133320,139000,NA
"L",126720,128000,124320,137360,129360,133920,147680,135480,128200,139920,148480,NA
"M",128960,142280,132520,135200,140480,134600,143640,143280,135360,127320,147560,NA
"N",130480,110760,127240,121240,148160,128080,117240,123680,126560,126640,146240,NA
"O",120840,125760,58280,55160,54000,48960,62960,66600,67080,60200,136280,NA
