"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84760,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84040,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77440,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76520,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71920,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55360,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,72680,80080,70880
"I",41600,54480,53440,55880,53040,63000,61600,69320,65360,68640,71520,78280
"J",41480,51880,52960,60160,60720,67280,72720,68000,70320,78920,81720,NA
"K",41400,53600,50440,56800,59560,59960,59440,72160,73640,70560,80800,NA
"L",24520,37920,47040,52280,49880,47480,47320,58160,51280,65880,87440,NA
"M",19440,29080,28240,29960,31000,31160,32200,33040,36720,38080,72680,NA
"N",22000,27920,26880,31480,29840,31640,27840,34280,33440,38480,79560,NA
"O",17720,23760,24680,24360,24600,27400,26240,27040,26480,26480,81880,NA
