"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,212760,35680,36680,35720,33840,36400,39160,37440,34400,35000,29600
"C",NA,209880,70000,74600,70080,70640,72360,68520,63040,54920,59200,53360
"D",NA,239680,115960,115400,115680,100360,105520,101240,90040,62520,70040,67320
"E",NA,225920,178640,171400,167040,161040,175480,145360,110760,68760,89760,72880
"F",NA,230040,239200,223040,228760,220040,209920,207200,186520,97400,145480,130080
"G",NA,213440,211360,223200,212920,205240,203800,204320,179640,93000,126720,129960
"H",224400,231160,230240,224880,229320,214640,214000,209400,172640,102880,137280,141560
"I",225000,227240,226600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,235080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,213240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,226360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,199600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,222240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,218920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
