"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,53320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,68280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,66600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,75040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,82840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,73680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",84680,79800,78200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",88960,83040,94920,84120,78520,61360,72240,60120,60840,58920,25200,720
"J",NA,84320,37680,40040,40400,39240,43120,38320,31120,27720,14360,600
"K",NA,84160,36760,35320,37440,43520,36000,31560,31800,26920,16480,640
"L",NA,65680,32160,29960,30720,29400,28240,25480,28160,24200,15920,520
"M",NA,73240,38960,34920,37200,37720,36040,37600,31880,26720,12920,680
"N",NA,69640,32280,32320,36760,33840,41080,27760,26800,26080,15720,600
"O",NA,75320,29440,29040,29520,28760,30160,28760,26880,22480,16080,800
