"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187000,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193920,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189920,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187600,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191880,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153080,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,194080,184960,197240
"I",1520,9920,42640,7840,74040,45640,124280,138440,134920,132520,142600,158000
"J",1000,9360,43200,58640,141480,167320,180400,186360,188400,189560,198800,NA
"K",1040,7720,42040,4440,54760,74680,85320,107920,122720,135120,149160,NA
"L",1040,10600,41880,60000,127000,172400,160080,176560,188000,182760,196400,NA
"M",1160,8600,43920,63800,145120,168200,172240,186240,186360,180560,188160,NA
"N",1280,7240,40080,30920,95320,126800,142200,145240,161680,148960,181800,NA
"O",1320,8840,38480,2640,2960,5720,6800,7760,6720,8120,180640,NA
