"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",520,880,1600,2800,3120,16640,27360,30160,31240,30000,91040,NA
"C",840,480,1440,3160,22280,27960,34880,36960,36560,42840,79000,NA
"D",440,600,1640,5880,26280,33320,34200,43360,42640,43160,87840,NA
"E",400,600,1520,1760,3080,12360,24120,25200,27760,25120,74000,NA
"F",560,760,2280,3280,22560,28800,32080,38360,37120,42720,84440,NA
"G",560,1360,1840,12440,24280,33320,39400,42400,41480,43240,83480,NA
"H",880,1080,2840,10880,48080,64080,77720,83360,80600,84000,90400,88440
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,84680,82680,93280
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88920,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85920,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85000,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82840,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85760,NA
