"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,89280,27160,27240,29320,31760,28560,28640,23640,7680,13000,13720
"C",NA,80800,35920,39480,37880,37080,36800,34480,31320,13560,13720,12920
"D",NA,90280,42960,47080,43880,40440,38880,39960,35280,13280,13240,12200
"E",NA,81040,28920,31080,29560,28320,27240,25800,22880,6320,9160,15080
"F",NA,90240,40440,42200,37560,40280,41040,38080,32840,14080,11840,14480
"G",NA,83760,47440,42320,40280,39960,39960,39440,36120,14120,9960,12520
"H",86920,91360,91360,87760,93800,97320,89360,91480,72520,28240,19960,22640
"I",91520,99120,86880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,87160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,93560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,87360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,83200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,90920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,94840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
