"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",82760,146160,144800,163640,154760,157360,163160,164000,160320,165000,204480,NA
"C",172920,182000,185200,190000,191160,212000,203360,206640,203720,216440,206200,NA
"D",169480,185600,200880,210360,212120,208200,211960,214320,221480,215840,220240,NA
"E",161680,176080,184640,203400,191120,215400,201560,198000,212440,214880,215280,NA
"F",171840,195200,214000,198400,219920,219800,220360,221880,231560,226000,215560,NA
"G",170200,209000,202320,212800,221240,213920,220720,230600,220560,223000,239360,NA
"H",175760,194320,194760,213440,228240,217360,224200,221760,221520,225080,223840,233120
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,232480,244720,225440
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217640,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239320,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217280,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209840,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186440,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203760,NA
