"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81680,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84880,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80560,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93640,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92640,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,95560,83600,96320
"I",520,360,37320,47040,58400,58720,60760,65120,67920,93400,90040,87920
"J",400,400,18720,23280,26800,28840,30280,32200,38000,43840,86160,NA
"K",400,280,19680,22160,27360,28520,30080,32600,34640,42680,92160,NA
"L",480,440,14960,20160,21520,23600,24400,24760,30480,34720,86360,NA
"M",360,280,18920,33840,28600,27160,30720,30200,36120,42280,88120,NA
"N",440,400,18000,35040,25040,28360,29200,29600,31160,45240,81440,NA
"O",760,600,15000,18760,20800,23960,23080,28080,27320,32480,87120,NA
