"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89520,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87280,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93640,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88520,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90760,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90760,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,92280,101080,96400
"I",12120,15080,18360,28480,45000,62200,68960,85320,92640,93240,95920,106400
"J",13200,16480,18800,26640,42320,56920,67880,78240,94200,94440,88400,NA
"K",15240,15720,18920,25120,38560,51840,71640,82920,90840,87800,103800,NA
"L",13640,14080,16640,25440,33680,43640,44960,58600,62240,64080,99120,NA
"M",13880,14840,16360,20920,26800,31120,37240,40120,43640,43840,90000,NA
"N",15200,16560,18880,22320,28360,30680,33560,36120,41280,44240,91280,NA
"O",17440,21160,22520,24120,26880,30600,30160,32720,29520,30720,97640,NA
