"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1600,13920,20400,24960,28160,30200,31600,36560,38960,33040,235560,NA
"C",1720,25640,31320,32320,36600,40000,49400,68480,79400,78280,241560,NA
"D",1760,28360,34080,37840,46240,55480,69920,113480,124560,137120,249840,NA
"E",1680,37400,51560,58720,58760,81560,115640,157520,191440,197640,246320,NA
"F",2040,51400,69560,84680,95400,123640,172560,228440,246440,237240,235400,NA
"G",2080,47880,59440,67840,67680,89080,139280,208080,232760,230080,234120,NA
"H",3040,38400,43240,44720,50400,63280,99320,193760,238440,244320,235320,230560
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,242120,248760,243080
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235000,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250200,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241480,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237680,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263560,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253440,NA
