"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",144880,136680,132720,143880,148080,150080,143400,148360,146760,151280,141360,138680,132480,143640,800,600,160,200,80,40,40,40,40,40
"B",156920,36120,38960,39640,40840,42440,39960,44040,42160,50200,40160,140360,133400,141760,960,440,240,160,40,80,80,40,40,40
"C",157760,78160,76120,91120,93080,104200,99760,111800,103720,113680,95560,133880,132480,132440,1160,640,160,120,160,80,80,40,0,40
"D",155120,88640,107360,106200,92280,93680,126440,114720,124400,110560,135320,140800,138880,142400,1200,520,400,120,80,80,80,40,0,0
"E",159160,130160,133600,156320,120600,168080,178800,185640,189320,189720,189720,146080,146440,140920,1120,720,320,160,80,80,40,40,40,40
"F",156360,152080,165280,175880,171080,173520,168800,176920,185640,168400,158600,150480,146720,143040,1360,600,400,280,160,120,40,80,40,0
"G",164560,147360,167680,160880,172240,179920,172840,176760,171480,166760,160160,151600,150880,154960,1640,720,400,200,160,80,40,40,0,40
"H",167280,170760,162040,165240,169440,177360,176560,180560,180240,166000,155600,149600,146440,149680,1280,800,360,280,160,80,40,80,40,40
"I",168080,149040,142320,153600,148480,157520,154400,161960,153720,161400,149160,158320,182440,160880,1160,720,520,240,160,120,80,40,40,40
"J",165600,142400,141960,149760,150280,154320,149240,159600,151880,158800,146360,154760,162400,139520,1480,880,320,200,120,40,40,40,80,40
"K",163480,135400,140840,144000,154840,158200,148360,154800,151680,147840,157040,153760,159040,153280,1200,640,360,240,120,40,160,40,80,0
"L",163280,133320,142600,140280,145520,154200,149480,145120,151320,146280,144560,141920,152800,131360,1360,720,400,200,160,40,80,80,40,40
"M",160920,127640,132560,136000,146000,151720,148400,149480,148160,145040,142160,144080,153400,138440,1080,520,240,200,160,80,120,80,80,40
"N",153840,128000,137160,132360,143480,138760,142000,135080,146600,134880,147840,138640,142040,130840,1280,680,280,200,120,80,40,80,40,0
"O",147080,118960,125960,120440,136160,136280,141760,135840,139160,135760,133560,144280,144400,135200,1080,600,240,200,120,160,80,80,40,0
"P",141760,131080,139480,139640,141720,144360,144160,148960,146200,145640,138240,141680,142160,132720,920,360,200,160,160,40,40,80,80,40
