"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",3520,1960,1920,1760,1880,2040,1680,1800,1880,1520,1280,NA
"C",86600,121280,116800,113640,129120,135120,131480,130600,115800,106840,49800,NA
"D",2040,1960,2040,1920,2080,2160,2200,1960,2000,1760,1600,NA
"E",131840,160320,163400,166320,164960,174480,168800,171280,165640,145040,3040,NA
"F",1800,1960,1960,2240,2160,2200,2800,2680,2920,2520,1760,NA
"G",143800,172400,175160,185640,185840,181040,187840,194480,190280,154200,4160,NA
"H",1680,1800,1840,2120,2440,2920,2440,1880,2000,2160,1720,1560
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,1400,1840
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16040,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124680,NA
