"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,89520,30000,33360,32480,31000,32000,34120,31120,30840,28480,20880
"C",NA,87280,44880,41400,40040,38040,43040,44960,40880,34920,31920,22360
"D",NA,93640,44360,53240,45760,43480,46320,49640,47040,40640,39000,27240
"E",NA,88520,56240,55560,45800,45280,53480,53920,53760,53640,40400,23840
"F",NA,90760,87280,81920,75240,72720,78120,79720,79080,70880,59840,31560
"G",NA,90760,89400,90480,97320,90360,84920,90080,90200,77560,56760,31440
"H",92280,101080,96400,95080,98400,94080,96280,96000,91000,83920,62280,33880
"I",93240,95920,106400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,88400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,103800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,99120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,91280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,97640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
