"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203200,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197560,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213480,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203360,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203160,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191080,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,204680,210000,188080
"I",28800,55400,62440,93560,144600,176080,181200,201880,194880,199920,192960,198360
"J",23760,56520,66080,97200,167880,190280,198400,194960,197000,212160,201720,NA
"K",27400,46960,54840,89240,142360,179600,185000,187960,182560,199960,191360,NA
"L",18000,36640,41680,55680,94920,148800,178040,176680,177160,174240,199720,NA
"M",14320,29880,35440,42480,56200,79840,88800,94280,84960,93720,180960,NA
"N",4920,31440,32720,37600,48760,57800,64960,69320,71400,62640,207720,NA
"O",1840,20360,28840,30280,32080,34400,33320,31480,31560,32360,186040,NA
