"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,73400,26040,28680,27080,24000,23560,24160,24360,23440,23440,20840
"C",NA,74080,36200,36800,33160,29640,36800,31240,31600,32320,31160,23560
"D",NA,77520,40920,36880,41800,32640,35960,38920,42840,32680,34440,29600
"E",NA,67400,45360,57160,48200,43880,47800,55280,50720,47160,47320,33840
"F",NA,78160,68920,69560,65360,70600,65800,73040,67120,64720,62160,58560
"G",NA,79640,74960,72960,68920,76120,70800,69280,72000,68120,69600,58320
"H",75880,72720,72080,75960,72720,65120,75200,70600,66960,69080,69920,64240
"I",79760,70960,72600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,72920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,81840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,87320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,74240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,72240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,92640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
