"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,179200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,4880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,184280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,9560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,183920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,9040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",201840,192720,193960,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",43520,25320,14920,17320,27240,57040,65800,88520,108080,122080,130400,117640
"J",NA,187520,194080,190320,186480,171320,185000,182560,176480,171000,164960,151160
"K",NA,55840,45680,51120,58800,82280,96080,96840,112440,127400,137480,107640
"L",NA,196520,194280,190080,176120,163920,178800,177600,165200,172640,154840,155680
"M",NA,59240,55680,59640,71240,91440,114720,124000,127040,137400,131000,132880
"N",NA,179280,150240,145360,140280,132840,141760,144120,145960,139080,143600,102000
"O",NA,95800,3880,5240,9000,32600,4880,5960,6600,6720,5840,2760
