"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,212040,85960,92400,98200,63440,85320,59120,58320,79240,70680,10120
"C",NA,207040,204360,205160,210400,177440,113440,46280,45160,67920,68920,59600
"D",NA,208800,223280,228160,216000,187840,119680,41320,49520,47480,72440,37200
"E",NA,224840,226280,217800,213680,206440,113960,41320,31800,53720,67320,31000
"F",NA,220120,225120,222720,216720,210480,114080,39400,41480,61000,66920,27600
"G",NA,216480,221120,210880,209600,208600,115640,39720,40160,54360,70920,31480
"H",221240,228760,226240,219120,216000,193440,108400,38640,42200,49760,67440,27360
"I",238280,221280,219640,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,232040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,221760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,210600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,210880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,213320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,205320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
