"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,222880,30320,31200,30960,39760,28800,28960,27280,38000,31000,34400
"C",NA,207040,37720,25880,30120,35240,30560,33840,26360,29600,31640,24880
"D",NA,221720,30000,24560,27040,28080,28600,25400,23840,26440,27600,35520
"E",NA,219080,143240,106120,119520,115600,55600,52080,55000,51080,51320,112800
"F",NA,234080,116400,98760,114760,118360,59640,64160,60960,55840,68480,58120
"G",NA,223040,153000,128000,93120,95640,78000,62120,72760,73400,60760,52640
"H",197200,208760,208560,222120,204640,221320,135800,141640,170040,166600,135520,165600
"I",212120,212320,217440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,206480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,201520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,215080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,221880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,203120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,198640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
