"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,34480,33080,34320,34360,34560,32320,31840,34680,35000,35400,33120,34080,30720,NA
"C",440,2960,7200,8240,8400,8160,7400,360,3640,6520,7400,9840,10400,9040,400,3600,6680,7680,8080,7800,6800
"D",320,3640,7480,8920,8400,8840,8560,360,3120,7360,9840,8480,7840,8760,360,3400,8600,8880,10320,8960,9240
"E",320,3760,8640,10160,9680,9680,10920,360,4720,9080,10320,10200,10880,10480,280,3800,9000,10480,9280,13200,9960
"F",240,6000,10760,11880,13200,12680,13920,200,5080,10440,13200,13240,12040,12840,320,5960,10240,11760,14200,13320,13880
"G",240,6000,13840,14840,14720,16240,14680,200,8040,14120,15560,16280,16320,15560,360,6040,12160,15120,16400,15680,15200
"H",240,7120,14960,16840,18200,17840,16480,280,7560,15480,16560,16520,18720,17200,320,8160,14520,15880,17800,16040,17600
"I",280,12520,19080,20480,17320,17960,18000,400,12360,18680,20240,21640,20880,20240,360,10360,18680,20600,18720,20240,17440
"J",320,12360,19840,26040,24640,23800,24080,400,14520,20800,22600,24400,25280,23600,280,12760,20200,23800,23280,23040,22040
"K",320,11840,24440,25680,21240,25440,21920,360,15160,25520,28560,28400,29080,26080,280,15320,22200,28720,23920,23160,22520
"L",9040,7480,10520,13440,14640,15880,17720,24760,25440,NA,NA,560,15920,34040,34840,33200,34480,32400,NA,NA,NA
"M",6440,8720,11680,14160,14840,19120,17640,24200,27960,NA,NA,400,15680,32760,37200,40120,38200,36320,NA,NA,NA
"N",8560,8680,12800,14200,17000,17840,19400,24960,26200,NA,NA,360,16400,33600,33200,37000,38480,34160,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,33680,34640,33480,33480,33280,33280,31480,29320,31360,30920,29880,30320,29040,NA
