"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",162520,65560,64680,56320,65960,68800,61120,60320,67320,64280,154640,NA
"C",103160,105600,106880,118760,121240,129240,128760,126440,133720,128040,147240,NA
"D",114040,116840,117760,116280,128240,131880,129680,131560,134320,134760,142880,NA
"E",150200,156400,148200,158160,157520,167600,159760,157200,164720,162480,159440,NA
"F",160880,144720,156360,150560,158880,151160,154760,150160,167200,162800,161840,NA
"G",163720,153400,150760,147280,162080,158040,151880,161320,173000,172240,164320,NA
"H",153240,157880,162840,149720,166760,166160,168840,163280,173160,161480,149000,178040
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,152040,160960,156640
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147280,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138560,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139880,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140280,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155560,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141360,NA
