"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,165560,3360,3000,4240,4000,10360,52000,51440,3520,65720,39000
"C",NA,120680,80640,94240,100840,92120,98000,43880,47960,118000,62000,37200
"D",NA,172960,160960,163520,160760,136840,115080,49040,47680,51000,70440,40320
"E",NA,108480,122720,129920,138560,123880,101040,40400,42360,149360,63400,36440
"F",NA,168520,168760,168720,169800,145240,101960,43880,41320,162400,48200,40400
"G",NA,109200,127520,138600,149000,131960,116640,43080,44280,49560,69720,40320
"H",171160,162000,164920,170480,163720,146840,108080,40960,44520,48400,64800,38600
"I",110800,121560,131040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,166320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,127360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,161880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,132760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,158280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,122640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
