"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1640,2400,7120,15880,23320,28360,29360,31720,32120,32840,201080,NA
"C",3760,14600,23040,34640,48120,62480,64320,63080,66520,71480,215240,NA
"D",4440,16880,29720,41520,66560,84080,99280,100520,99360,107880,212840,NA
"E",4000,17040,33200,80600,127120,157240,161600,169320,168920,168680,202440,NA
"F",5360,20920,49240,110560,155840,194200,193840,207120,215920,222920,222040,NA
"G",5680,20560,46280,110960,152680,186720,195960,212520,208760,216880,216640,NA
"H",5760,17920,42720,92760,135760,183440,202360,200840,205120,196880,227640,211640
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,212600,206160,210440
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197160,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205120,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201800,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210880,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210280,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191400,NA
