"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1480,2440,6400,14720,23560,28040,29600,30640,31320,31520,188160,NA
"C",3480,12880,23000,33240,42120,52400,58080,56960,57720,61360,196760,NA
"D",3680,16640,27360,46720,62280,80200,86120,87280,91400,94760,197840,NA
"E",4160,17240,33840,69880,110760,141520,144600,147720,149080,162920,194920,NA
"F",5440,20760,48600,109120,151360,177440,190960,194400,204200,206920,196800,NA
"G",5360,20960,46920,100480,145200,166320,182000,192800,190480,201160,189840,NA
"H",4000,16080,37000,88280,137120,178560,176720,191160,197240,196400,201760,192120
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,206640,200760,209520
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193000,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195360,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193920,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189240,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195240,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177320,NA
