"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",81280,82960,65680,65720,52400,38280,58120,40960,45120,51040,197960,NA
"C",95440,129800,145320,161080,160680,184520,159160,179400,188680,206760,202760,NA
"D",98000,137800,148080,156680,183920,199520,177640,199280,212240,201720,200640,NA
"E",92200,132560,158880,159400,200880,201640,175680,204440,206840,207840,211360,NA
"F",99120,134640,154240,164120,198120,218840,180640,208120,214960,213960,206040,NA
"G",90200,124360,157880,170520,205200,209640,183160,201200,208960,209760,212600,NA
"H",95040,138000,162120,165360,193800,210440,184800,211120,208720,215840,220000,217320
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,222800,223680,216360
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206360,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214040,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205480,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210160,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212760,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199560,NA
