"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,81680,30080,30680,30680,29640,29400,30360,24080,18360,21600,20040
"C",NA,86000,34960,36440,39200,35720,32040,30840,23720,12640,4600,12400
"D",NA,84880,39880,40200,46040,41040,50920,36560,28600,12280,13280,12440
"E",NA,80560,27760,28680,29320,30480,28800,27200,26040,16520,3880,16720
"F",NA,93640,37960,40480,36920,46120,38040,29840,28400,15520,10920,11360
"G",NA,92640,40240,40040,41520,42000,36400,37640,29200,14880,8880,16280
"H",95560,83600,96320,86480,92400,91480,87200,82840,68520,41160,81400,50120
"I",93400,90040,87920,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,86160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,92160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,86360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,88120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,81440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,87120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
