"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144960,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148000,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143600,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150400,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154800,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139240,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,146600,156840,154120
"I",26120,59520,13800,37600,124840,138920,139000,146400,141560,145240,140560,145880
"J",8640,7600,16720,94440,121520,142720,139240,144680,144000,148600,142400,NA
"K",27640,83200,18640,50240,112480,130600,142760,154800,129240,149320,146440,NA
"L",13160,6920,78000,90600,117880,138400,133600,136120,135400,134320,135720,NA
"M",35960,99960,54360,82760,120400,117000,132480,139160,136800,138840,141680,NA
"N",5920,6920,51280,105000,89560,96320,107480,107840,116360,112920,133640,NA
"O",55760,72760,60400,37160,2760,2120,1840,1840,1760,2120,147280,NA
