"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"C",4480,12120,18800,35320,68040,72440,78640,26160,86000,257840,244760,54080,41160,67960,86200,101000,76880,91000,95760,116880
"D",97440,94880,146920,148000,155720,175880,181640,158400,180400,253240,263960,109240,107200,133640,157880,170920,173440,172680,173040,186400
"E",83800,111360,146640,155960,174000,179760,192960,193040,190000,252080,254560,102640,135280,155200,167480,174920,182640,198680,204240,203680
"F",101680,147480,170720,183000,187360,200080,208000,222520,217640,280600,254840,121040,149040,180040,195800,191520,198600,212160,207520,212800
"G",120480,152560,180240,190600,201240,205640,212520,216400,223640,261880,261600,143160,161320,179280,193520,195640,207640,231200,222000,235160
"H",135040,162240,181520,195400,215920,217840,227160,232800,239760,262960,251480,150840,175080,182680,192240,199720,213600,221120,233960,256520
"I",125080,158400,173880,189520,204960,198560,208880,227840,224240,250920,249440,149400,171280,186480,187440,211160,206440,219880,225840,231480
"J",139760,161840,179840,199480,201880,209680,227960,248640,231200,245480,238080,157440,171480,193400,205160,217000,219720,223080,230440,229960
"K",141680,159720,183360,194840,203040,211800,222680,242160,250480,273160,252520,158120,176480,177800,195560,208960,220080,230200,248680,252000
"L",151800,166680,188280,203520,199880,222800,256600,260000,270640,275200,276120,157120,188880,217520,334360,269600,287080,265760,263520,251600
"M",149760,167840,185280,186400,210280,214200,228720,214480,241000,241040,242080,137960,183920,208800,227000,250840,228520,267680,245320,219440
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,260960,286200,NA,NA,NA,NA,NA,NA,NA,NA,NA
