"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",6080,35760,38720,39120,37880,35000,38880,39440,34560,37920,241040,NA
"C",51200,51440,49080,59880,60000,60440,62920,66400,74560,68800,239960,NA
"D",56280,52640,62240,88720,87960,107160,110520,109800,121640,116640,243240,NA
"E",57040,50200,72960,115200,142840,176040,172600,183680,188040,188040,222320,NA
"F",69320,69200,110080,178640,215080,217480,227640,225320,241200,224880,232720,NA
"G",69040,65880,111160,173040,204720,218120,220720,214920,236920,227560,233840,NA
"H",52360,71400,101360,165000,207800,219080,218360,233440,242920,226000,235480,250760
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,220920,249240,242640
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246400,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236160,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245200,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237000,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255000,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251000,NA
