"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179200,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4880,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184280,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9560,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183920,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9040,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,201840,192720,193960
"I",960,1240,37000,59680,111120,104080,123400,100720,76600,43520,25320,14920
"J",640,840,38160,69040,151760,186720,150640,182560,194840,193920,187520,NA
"K",560,680,36280,63640,106720,82960,112640,97840,92640,85600,55840,NA
"L",640,560,37040,70160,143800,173680,149080,167040,183880,203680,196520,NA
"M",600,720,36680,60200,91240,44120,94720,47120,37360,32840,59240,NA
"N",760,720,38320,66480,131440,163880,136160,162560,157360,144520,179280,NA
"O",1120,1120,38840,63720,87800,7080,58640,6160,4360,3760,95800,NA
