"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137320,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143240,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125080,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149280,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140720,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135920,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,148640,138160,151960
"I",128200,129960,132280,140200,142640,145000,150160,144400,143360,139800,143240,138040
"J",122880,123080,133440,129320,143800,138640,136440,140080,126320,127400,140560,NA
"K",101920,114600,127920,116080,124880,121200,131440,123200,118480,126000,123200,NA
"L",95000,109640,112920,126520,121240,119440,119000,119760,115840,116160,129400,NA
"M",108960,120160,115360,121480,122080,125320,119280,122960,114200,119000,128680,NA
"N",102000,103160,116640,108640,113920,118640,115240,116440,124960,118080,149720,NA
"O",36400,57280,60960,64120,62320,61560,65480,63360,64360,62120,123560,NA
