"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",2200,3200,5960,10040,17760,22320,27040,32000,32120,36920,220200,NA
"C",5280,8680,12000,17680,36920,48000,60000,76240,75520,82880,219600,NA
"D",6440,9720,13840,22200,50360,84200,118080,128360,135400,145640,230760,NA
"E",7000,10280,17440,24200,56440,107080,151240,161360,181800,173760,215800,NA
"F",16800,20800,31000,48800,99720,151400,194720,204320,211640,220920,223840,NA
"G",21800,32400,41280,55440,91880,136680,172720,191400,194640,195000,202840,NA
"H",32560,38200,49320,63640,99480,147760,190760,216840,211040,202960,205600,203600
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,192560,203120,198400
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200760,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190400,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219240,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207960,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227120,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204240,NA
