"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1520,1840,2600,3720,9520,10320,13320,23160,27520,35440,193160,NA
"C",2280,11800,37720,63120,96520,114200,145400,153360,157040,159760,176160,NA
"D",3040,24520,63080,89360,133000,155640,165840,171880,175520,167880,188480,NA
"E",2800,23320,58920,86640,124200,143840,156000,163600,173320,173360,192520,NA
"F",3440,31920,71840,98400,155720,171040,174760,192360,187400,192720,192800,NA
"G",3600,29200,72840,119720,151080,168920,186520,196880,198160,196640,191480,NA
"H",4480,38280,82120,111920,159120,188480,189880,201680,193800,196840,201360,200040
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,196840,197080,205120
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195800,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199480,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190120,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195120,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189120,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180520,NA
