"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,202120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,210880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,215000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,214560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,220040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,209160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",215880,214360,213520,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",220960,206360,214760,232160,214600,243520,286400,252440,247320,139040,81000,6160
"J",NA,204440,224480,205960,204880,230000,265360,294160,219360,130560,85160,5800
"K",NA,206640,209560,228880,225360,255800,280560,287480,200440,113160,83320,4160
"L",NA,198880,236840,232480,215800,243080,207040,237360,130800,94800,82840,3480
"M",NA,221720,140360,127720,123080,114920,105920,94920,97480,63760,55760,2720
"N",NA,217680,131040,101600,91600,78960,85640,71640,82200,53680,54880,3240
"O",NA,197480,45040,45400,44800,45640,51840,47640,52440,49960,13400,2000
