"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89280,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80800,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90280,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81040,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90240,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83760,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,86920,91360,91360
"I",10400,27480,49800,62440,64480,81360,90040,85440,85240,91520,99120,86880
"J",9240,16360,22280,27320,35240,33040,42600,35960,43880,46040,87160,NA
"K",8720,16560,22760,28280,33720,36240,32200,39920,37560,42880,93560,NA
"L",7200,13640,17320,22400,26760,26240,27960,28920,29680,32000,87360,NA
"M",7920,17000,23040,26280,30480,35040,37000,41400,40240,41760,83200,NA
"N",8840,13960,21760,25480,29000,30560,34480,37640,36360,40920,90920,NA
"O",8160,14760,16640,20920,28160,27280,25120,29600,29120,29360,94840,NA
